oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.04,DT,0.958,0.0,0.0,0.028,0.0,0.486,0.0,0.707
SVMSMOTE,0.04,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.04,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.04,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.04,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,79.7,SVM,0.718,0.007,0.143,0.274,0.014,0.435,0.239,0.636
SMOTUNED,73.22,KNN,0.942,0.0,0.0,0.045,0.0,0.478,0.0,0.708
SMOTUNED,584.46,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
SMOTUNED,62.27,DT,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,278.14,RF,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
SMOTUNED,113.61,LightGBM,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
SMOTUNED,221.24,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SMOTUNED,214.49,GBDT,0.968,0.235,0.571,0.026,0.333,0.773,0.72,0.304
DAZZLE,380.2603049278259,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,380.2603049278259,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,380.2603049278259,LR,0.938,0.038,0.143,0.051,0.061,0.546,0.248,0.607
DAZZLE,380.2603049278259,DT,0.968,0.091,0.143,0.02,0.111,0.561,0.249,0.606
DAZZLE,380.2603049278259,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,380.2603049278259,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
DAZZLE,380.2603049278259,Adaboost,0.962,0.125,0.286,0.028,0.174,0.629,0.442,0.505
DAZZLE,380.2603049278259,GBDT,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
WGAN,2.74,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.74,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.74,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,2.74,DT,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,2.74,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.74,LightGBM,0.982,0.333,0.286,0.008,0.308,0.639,0.444,0.505
WGAN,2.74,Adaboost,0.042,0.014,1.0,0.972,0.028,0.514,0.055,0.687
WGAN,2.74,GBDT,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
RP,0.45524072647094727,SVM,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
RP,0.45524072647094727,KNN,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
RP,0.45524072647094727,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.45524072647094727,DT,0.946,0.143,0.571,0.049,0.229,0.761,0.714,0.305
RP,0.45524072647094727,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
RP,0.45524072647094727,LightGBM,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
RP,0.45524072647094727,Adaboost,0.974,0.2,0.286,0.016,0.235,0.635,0.443,0.505
RP,0.45524072647094727,GBDT,0.968,0.235,0.571,0.026,0.333,0.773,0.72,0.304
Howso,106.44557881355286,SVM,0.586,0.01,0.286,0.41,0.019,0.438,0.385,0.582
Howso,106.44557881355286,KNN,0.878,0.018,0.143,0.112,0.032,0.516,0.246,0.611
Howso,106.44557881355286,LR,0.734,0.023,0.429,0.262,0.043,0.583,0.542,0.444
Howso,106.44557881355286,DT,0.676,0.025,0.571,0.323,0.047,0.624,0.62,0.379
Howso,106.44557881355286,RF,0.692,0.013,0.286,0.302,0.025,0.492,0.405,0.548
Howso,106.44557881355286,LightGBM,0.774,0.035,0.571,0.223,0.066,0.674,0.658,0.342
Howso,106.44557881355286,Adaboost,0.592,0.01,0.286,0.404,0.019,0.441,0.386,0.58
Howso,106.44557881355286,GBDT,0.818,0.012,0.143,0.172,0.022,0.485,0.244,0.618
DS,0.548973798751831,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.548973798751831,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.548973798751831,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.548973798751831,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.548973798751831,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.548973798751831,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.548973798751831,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.548973798751831,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,8.733654022216797,SVM,0.944,0.043,0.143,0.045,0.067,0.549,0.249,0.607
SDV_GC,8.733654022216797,KNN,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_GC,8.733654022216797,LR,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,8.733654022216797,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
SDV_GC,8.733654022216797,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,8.733654022216797,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
SDV_GC,8.733654022216797,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GC,8.733654022216797,GBDT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GAN,85.3647027015686,SVM,0.93,0.033,0.143,0.059,0.054,0.542,0.248,0.608
SDV_GAN,85.3647027015686,KNN,0.968,0.0,0.0,0.018,0.0,0.491,0.0,0.707
SDV_GAN,85.3647027015686,LR,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,85.3647027015686,DT,0.962,0.071,0.143,0.026,0.095,0.558,0.249,0.606
SDV_GAN,85.3647027015686,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_GAN,85.3647027015686,LightGBM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_GAN,85.3647027015686,Adaboost,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
SDV_GAN,85.3647027015686,GBDT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
